RB処理日,年度_4月起点,年月,四半期_4月起点,会社_営業_コード_最新,会社_営業_名_最新,営業部門コード_最新,営業部門名_最新,営業部署コード_最新,営業部署名_最新,会社_G発注元コード_最新,会社_G発注元名_最新,G発注元部門コード_最新,G発注元部門名_最新,G発注元部署コード_最新,G発注元部署名_最新,会社_制作媒体コード_最新,会社_制作媒体名_最新,制作媒体部門コード_最新,制作媒体部門名_最新,制作媒体部署コード_最新,制作媒体部署名_最新,得意先コード,得意先名,広告主コード,広告主名,広告主業種_大コード,広告主業種_大名,広告主業種_中コード,広告主業種_中名,広告主業種_小コード,広告主業種_小名,広告主企業グループコード,広告主企業グループ名,広告主企業グループ業種_大コード,広告主企業グループ業種_大名,広告主企業グループ業種_中コード,広告主企業グループ業種_中名,広告主企業グループ業種_小コード,広告主企業グループ業種_小名,支払先コード,支払先名,マスメディア区分,マスメディア区分名,実施媒体社コード,実施媒体社名,売上種目コード,売上種目名,媒体種目コード,媒体種目名,媒体種類コード,媒体種類名,ビークルコード,ビークル名,仕入高予算,仕入高_建値,媒体戦略原価B予算,媒体戦略原価B_正味,媒体収益予算,媒体収益実績_正味,FC営収予算_社内_社外,FC営収_社内_社外,スタッフコスト
20230708,2023,202307,2Q,E009,株式会社大広ONES,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C002,本田技研工業株式会社,A008,味の素,IND03,食品・飲料,IND03-03,食品,IND03-03-01,調味料,AG07,味の素グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-01,調味料,P019,株式会社集英社,M03,雑誌,MC04,テレビ朝日,SC03,新聞広告,MT06,リスティング,MK03,全国紙朝刊,V008,Google検索広告,19096038,22842798,9574616,8045631,4994089,3500912,1110602,1214901,1161609
20231114,2023,202311,3Q,H007,株式会社博報堂DYスポーツマーケティング,SD04,メディア営業本部,SD04-01,メディア営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C017,第一生命保険株式会社,A012,パナソニック,IND05,電気機器,IND05-01,家電,IND05-01-01,生活家電,AG11,パナソニックグループ,GI05,電気機器,GI05-01,家電,GI05-01-01,生活家電,P012,Meta日本株式会社,M04,ラジオ,MC02,日本テレビ,SC02,テレビタイム,MT06,リスティング,MK08,AM放送,V008,Google検索広告,36328350,34046781,28439727,30814515,5368828,7139674,4258352,4741203,2852653
20240707,2024,202407,2Q,H001,株式会社博報堂,SD05,関西営業本部,SD05-02,関西第二営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C006,サントリーホールディングス株式会社,A020,セブン＆アイ,IND08,流通・小売,IND08-02,コンビニ,IND08-02-01,コンビニエンスストア,AG19,セブン＆アイグループ,GI08,流通・小売,GI08-02,コンビニ,GI08-02-01,コンビニエンスストア,P014,Twitter Japan株式会社,M05,デジタル,MC06,NHK,SC08,SNS広告,MT06,リスティング,MK11,SNSフィード,V010,Facebook/Instagram広告,36404225,36655485,25116674,22062454,6358673,6272097,2180850,2761283,2326527
20240426,2024,202404,1Q,E009,株式会社大広ONES,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C030,イオン株式会社,A002,レクサス,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-02,高級車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P017,株式会社東急エージェンシー,M01,テレビ,MC14,JR東日本企画,SC10,屋外広告,MT10,ビルボード,MK12,インストリーム動画,V005,朝日新聞朝刊全国版,46950986,59400875,36559329,34454719,14034268,18954105,7041571,8380037,1390209
20230823,2023,202308,2Q,H008,デジタル・アドバタイジング・コンソーシアム株式会社,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C004,株式会社資生堂,A007,キリン,IND03,食品・飲料,IND03-02,酒類,IND03-02-01,ビール,AG06,キリングループ,GI03,食品・飲料,GI03-02,酒類,GI03-02-01,ビール,P010,株式会社毎日新聞社,M06,OOH（屋外）,MC13,LINE,SC03,新聞広告,MT02,タイムCM,MK03,全国紙朝刊,V013,JR首都圏主要駅,44479665,44567950,23187384,26978308,4507145,3322292,5171390,5998740,1449075
20250213,2024,202502,4Q,Y001,株式会社読売広告社,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C014,株式会社日立製作所,A015,リクルート,IND07,サービス,IND07-01,人材,IND07-01-01,求人,AG14,リクルートグループ,GI07,サービス,GI07-01,人材,GI07-01-01,求人,P006,株式会社テレビ東京,M03,雑誌,MC12,Meta,SC10,屋外広告,MT03,全国紙,MK10,ディスプレイ広告,V003,フジ系全国ネット,34672334,38121869,21218109,21703347,8178700,9287327,4184313,3059658,1446424
20230626,2023,202306,1Q,E003,株式会社博報堂マーケティングシステムズ,SD02,第二営業本部,SD02-01,第三営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C024,日清食品ホールディングス株式会社,A015,リクルート,IND07,サービス,IND07-01,人材,IND07-01-01,求人,AG14,リクルートグループ,GI07,サービス,GI07-01,人材,GI07-01-01,求人,P013,ヤフー株式会社,M05,デジタル,MC15,集英社,SC07,動画広告,MT07,ディスプレイ,MK13,駅看板,V005,朝日新聞朝刊全国版,37889867,33753704,29858221,34368640,11221541,7073876,5530019,4555315,1823229
20241020,2024,202410,3Q,E010,株式会社読広インターナショナル,SD04,メディア営業本部,SD04-01,メディア営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C028,ANA ホールディングス株式会社,A010,KDDI,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG09,KDDIグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P019,株式会社集英社,M05,デジタル,MC04,テレビ朝日,SC03,新聞広告,MT09,駅構内,MK10,ディスプレイ広告,V012,Yahoo!ディスプレイ,11908036,11368264,7014133,4957788,2744151,1949571,1760377,2113796,280592
20241119,2024,202411,3Q,H003,株式会社博報堂プロダクツ,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C018,日本生命保険相互会社,A005,花王,IND02,化粧品・トイレタリー,IND02-02,トイレタリー,IND02-02-01,洗剤,AG04,花王グループ,GI02,化粧品・トイレタリー,GI02-02,トイレタリー,GI02-02-01,洗剤,P013,ヤフー株式会社,M06,OOH（屋外）,MC07,朝日新聞,SC03,新聞広告,MT02,タイムCM,MK09,検索連動型,V002,日テレ系全国ネット,18855631,20806128,13896032,14418296,4443800,4475125,1622878,1383436,1272112
20240713,2024,202407,2Q,H004,株式会社博報堂コンサルティング,SD01,第一営業本部,SD01-01,第一営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C008,味の素株式会社,A001,トヨタ自動車,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P013,ヤフー株式会社,M01,テレビ,MC13,LINE,SC09,交通広告,MT06,リスティング,MK03,全国紙朝刊,V012,Yahoo!ディスプレイ,39213287,43714723,22038111,21974676,10196991,10667204,2460407,2601481,2789605
20240403,2024,202404,1Q,Y001,株式会社読売広告社,SD05,関西営業本部,SD05-02,関西第二営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C004,株式会社資生堂,A019,ANA,IND09,運輸・レジャー,IND09-01,航空,IND09-01-01,旅客,AG18,ANAグループ,GI09,運輸・レジャー,GI09-01,航空,GI09-01-01,旅客,P012,Meta日本株式会社,M06,OOH（屋外）,MC10,Google,SC02,テレビタイム,MT05,FMスポット,MK13,駅看板,V002,日テレ系全国ネット,12571629,13458781,8330357,8456785,1766338,1259420,1600615,2045102,310256
20241220,2024,202412,3Q,H004,株式会社博報堂コンサルティング,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C018,日本生命保険相互会社,A008,味の素,IND03,食品・飲料,IND03-03,食品,IND03-03-01,調味料,AG07,味の素グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-01,調味料,P008,株式会社読売新聞社,M02,新聞,MC01,TBSテレビ,SC03,新聞広告,MT01,スポットCM,MK05,週刊誌,V008,Google検索広告,33074339,37312055,16931935,15868620,8389408,5057208,3282067,4144606,781884
20240917,2024,202409,2Q,E008,株式会社博報堂テクノロジーズ,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C028,ANA ホールディングス株式会社,A015,リクルート,IND07,サービス,IND07-01,人材,IND07-01-01,求人,AG14,リクルートグループ,GI07,サービス,GI07-01,人材,GI07-01-01,求人,P019,株式会社集英社,M06,OOH（屋外）,MC09,日経新聞,SC04,雑誌広告,MT03,全国紙,MK02,BS・CS,V004,テレ朝系全国ネット,30901946,21996655,15467371,14180646,7185694,10044467,3140950,3109757,1864675
20250323,2024,202503,4Q,H001,株式会社博報堂,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C005,花王株式会社,A020,セブン＆アイ,IND08,流通・小売,IND08-02,コンビニ,IND08-02-01,コンビニエンスストア,AG19,セブン＆アイグループ,GI08,流通・小売,GI08-02,コンビニ,GI08-02-01,コンビニエンスストア,P012,Meta日本株式会社,M03,雑誌,MC10,Google,SC06,デジタル広告,MT08,動画配信,MK04,全国紙夕刊,V011,LINE広告,42791077,35002627,25645695,27467489,9776513,10707189,5025709,5698054,1681370
20240427,2024,202404,1Q,D003,株式会社大広九州,SD02,第二営業本部,SD02-02,第四営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C006,サントリーホールディングス株式会社,A006,サントリー,IND03,食品・飲料,IND03-01,飲料,IND03-01-01,清涼飲料,AG05,サントリーグループ,GI03,食品・飲料,GI03-01,飲料,GI03-01-01,清涼飲料,P004,株式会社フジテレビジョン,M01,テレビ,MC08,読売新聞,SC05,ラジオスポット,MT01,スポットCM,MK15,デジタルサイネージ,V010,Facebook/Instagram広告,33743816,27739518,24703808,23345083,6979960,5565418,2463723,1893389,1205692
20240320,2023,202403,4Q,D004,株式会社大広北海道,SD03,デジタル営業本部,SD03-01,デジタル第一営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C029,株式会社セブン＆アイ・ホールディングス,A011,ソフトバンク,IND04,情報・通信,IND04-01,通信,IND04-01-02,ブロードバンド,AG10,ソフトバンクグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P019,株式会社集英社,M01,テレビ,MC10,Google,SC06,デジタル広告,MT03,全国紙,MK12,インストリーム動画,V015,渋谷大型ビジョン,47582927,37601072,34995732,33283374,9395983,5968820,6726462,8073812,2778208
20231009,2023,202310,3Q,E005,株式会社エムハンド,SD05,関西営業本部,SD05-01,関西第一営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C016,株式会社三井住友銀行,A011,ソフトバンク,IND04,情報・通信,IND04-01,通信,IND04-01-02,ブロードバンド,AG10,ソフトバンクグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P013,ヤフー株式会社,M04,ラジオ,MC01,TBSテレビ,SC03,新聞広告,MT03,全国紙,MK11,SNSフィード,V008,Google検索広告,3685135,4361433,2057374,2053547,594382,772020,402344,344926,163073
20240402,2024,202404,1Q,E010,株式会社読広インターナショナル,SD01,第一営業本部,SD01-01,第一営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C012,パナソニック株式会社,A009,NTTドコモ,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG08,NTTグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P006,株式会社テレビ東京,M03,雑誌,MC13,LINE,SC09,交通広告,MT02,タイムCM,MK12,インストリーム動画,V003,フジ系全国ネット,3037211,3843864,1633537,1222722,394562,275087,289230,351601,151947
20241025,2024,202410,3Q,Y002,株式会社読広クロスコム,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C020,楽天グループ株式会社,A014,三菱UFJ,IND06,金融・保険,IND06-01,銀行,IND06-01-01,都市銀行,AG13,MUFGグループ,GI06,金融・保険,GI06-01,銀行,GI06-01-01,都市銀行,P017,株式会社東急エージェンシー,M04,ラジオ,MC05,テレビ東京,SC04,雑誌広告,MT05,FMスポット,MK12,インストリーム動画,V009,YouTube広告,3444719,4370148,2560222,2700364,815872,933959,511500,430590,227035
20230627,2023,202306,1Q,E007,株式会社博報堂アイ・スタジオ,SD01,第一営業本部,SD01-01,第一営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C030,イオン株式会社,A002,レクサス,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-02,高級車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P003,日本テレビ放送網株式会社,M03,雑誌,MC02,日本テレビ,SC02,テレビタイム,MT01,スポットCM,MK07,FM放送,V013,JR首都圏主要駅,5415268,6247421,4040695,2836681,670654,662708,498142,363725,298179
20250326,2024,202503,4Q,Y004,株式会社ユニバーサルコミュニケーションズ,SD01,第一営業本部,SD01-02,第二営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C022,株式会社ニトリホールディングス,A003,本田技研工業,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG02,ホンダグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P011,Google合同会社,M06,OOH（屋外）,MC11,Yahoo!,SC05,ラジオスポット,MT06,リスティング,MK05,週刊誌,V004,テレ朝系全国ネット,16383212,14638205,12617399,10045566,2156288,2516942,1038200,1180529,595647
20230903,2023,202309,2Q,H006,株式会社博報堂DYアウトドア,SD02,第二営業本部,SD02-01,第三営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C021,株式会社ファーストリテイリング,A010,KDDI,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG09,KDDIグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P001,株式会社電通,M05,デジタル,MC09,日経新聞,SC02,テレビタイム,MT09,駅構内,MK11,SNSフィード,V012,Yahoo!ディスプレイ,2031511,2443232,1380836,1500793,597986,582802,297242,322597,60042
20240312,2023,202403,4Q,E006,株式会社コスモ・コミュニケーションズ,SD05,関西営業本部,SD05-02,関西第二営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C030,イオン株式会社,A004,資生堂,IND02,化粧品・トイレタリー,IND02-01,化粧品,IND02-01-01,スキンケア,AG03,資生堂グループ,GI02,化粧品・トイレタリー,GI02-01,化粧品,GI02-01-01,スキンケア,P015,LINE株式会社,M03,雑誌,MC07,朝日新聞,SC05,ラジオスポット,MT08,動画配信,MK07,FM放送,V005,朝日新聞朝刊全国版,10036821,8929382,7676190,8485799,1186698,1420889,909578,659232,642690
20240824,2024,202408,2Q,E009,株式会社大広ONES,SD04,メディア営業本部,SD04-01,メディア営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C012,パナソニック株式会社,A017,ファーストリテイリング,IND08,流通・小売,IND08-01,アパレル,IND08-01-01,カジュアル,AG16,ファーストリテイリンググループ,GI08,流通・小売,GI08-01,アパレル,GI08-01-01,カジュアル,P001,株式会社電通,M06,OOH（屋外）,MC11,Yahoo!,SC10,屋外広告,MT05,FMスポット,MK02,BS・CS,V011,LINE広告,37482678,33568094,19546344,14013988,7947913,7173468,1900249,1786973,2185850
