RB処理日,年度_4月起点,年月,四半期_4月起点,会社_営業_コード_最新,会社_営業_名_最新,営業部門コード_最新,営業部門名_最新,営業部署コード_最新,営業部署名_最新,会社_G発注元コード_最新,会社_G発注元名_最新,G発注元部門コード_最新,G発注元部門名_最新,G発注元部署コード_最新,G発注元部署名_最新,会社_制作媒体コード_最新,会社_制作媒体名_最新,制作媒体部門コード_最新,制作媒体部門名_最新,制作媒体部署コード_最新,制作媒体部署名_最新,得意先コード,得意先名,広告主コード,広告主名,広告主業種_大コード,広告主業種_大名,広告主業種_中コード,広告主業種_中名,広告主業種_小コード,広告主業種_小名,広告主企業グループコード,広告主企業グループ名,広告主企業グループ業種_大コード,広告主企業グループ業種_大名,広告主企業グループ業種_中コード,広告主企業グループ業種_中名,広告主企業グループ業種_小コード,広告主企業グループ業種_小名,支払先コード,支払先名,マスメディア区分,マスメディア区分名,実施媒体社コード,実施媒体社名,売上種目コード,売上種目名,媒体種目コード,媒体種目名,媒体種類コード,媒体種類名,ビークルコード,ビークル名,仕入高予算,仕入高_建値,媒体戦略原価B予算,媒体戦略原価B_正味,媒体収益予算,媒体収益実績_正味,FC営収予算_社内_社外,FC営収_社内_社外,スタッフコスト
20230914,2023,202309,2Q,H010,株式会社博報堂DYホールディングス,SD01,第一営業本部,SD01-01,第一営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C029,株式会社セブン＆アイ・ホールディングス,A004,資生堂,IND02,化粧品・トイレタリー,IND02-01,化粧品,IND02-01-01,スキンケア,AG03,資生堂グループ,GI02,化粧品・トイレタリー,GI02-01,化粧品,GI02-01-01,スキンケア,P014,Twitter Japan株式会社,M02,新聞,MC09,日経新聞,SC04,雑誌広告,MT05,FMスポット,MK08,AM放送,V006,読売新聞朝刊全国版,21002943,21433565,10533927,12152700,5822315,6332493,1616869,1551206,1046454
20230420,2023,202304,1Q,Y003,株式会社読広プランニング,SD05,関西営業本部,SD05-01,関西第一営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C003,日産自動車株式会社,A013,ソニー,IND05,電気機器,IND05-02,エンタテインメント,IND05-02-01,ゲーム,AG12,ソニーグループ,GI05,電気機器,GI05-02,エンタテインメント,GI05-02-01,ゲーム,P001,株式会社電通,M04,ラジオ,MC03,フジテレビ,SC03,新聞広告,MT04,月刊誌,MK09,検索連動型,V013,JR首都圏主要駅,40078479,38788691,26590157,29197845,9847599,8571306,4908415,3555562,2947717
20250218,2024,202502,4Q,Y002,株式会社読広クロスコム,SD01,第一営業本部,SD01-02,第二営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C020,楽天グループ株式会社,A002,レクサス,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-02,高級車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P002,株式会社TBSテレビ,M01,テレビ,MC12,Meta,SC09,交通広告,MT08,動画配信,MK13,駅看板,V002,日テレ系全国ネット,4099682,4849815,2190828,2226849,1009505,960172,234855,305300,215994
20230922,2023,202309,2Q,Y002,株式会社読広クロスコム,SD02,第二営業本部,SD02-02,第四営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C023,アサヒグループホールディングス株式会社,A007,キリン,IND03,食品・飲料,IND03-02,酒類,IND03-02-01,ビール,AG06,キリングループ,GI03,食品・飲料,GI03-02,酒類,GI03-02-01,ビール,P004,株式会社フジテレビジョン,M05,デジタル,MC04,テレビ朝日,SC10,屋外広告,MT09,駅構内,MK11,SNSフィード,V011,LINE広告,5062370,3585629,3569781,2930694,1508377,1281386,345863,255107,404437
20240721,2024,202407,2Q,D005,株式会社大広メディアックス,SD01,第一営業本部,SD01-01,第一営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C008,味の素株式会社,A001,トヨタ自動車,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P003,日本テレビ放送網株式会社,M06,OOH（屋外）,MC10,Google,SC03,新聞広告,MT09,駅構内,MK15,デジタルサイネージ,V008,Google検索広告,42440499,46077104,29029741,23912970,5180687,3276129,5862337,5451929,3134544
20241114,2024,202411,3Q,Y003,株式会社読広プランニング,SD03,デジタル営業本部,SD03-01,デジタル第一営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C007,キリンホールディングス株式会社,A002,レクサス,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-02,高級車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P020,株式会社講談社,M06,OOH（屋外）,MC04,テレビ朝日,SC07,動画広告,MT05,FMスポット,MK11,SNSフィード,V006,読売新聞朝刊全国版,37832894,44737495,25182799,23020441,5252149,4248513,2032768,2037306,1495634
20250128,2024,202501,4Q,H004,株式会社博報堂コンサルティング,SD05,関西営業本部,SD05-01,関西第一営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C026,武田薬品工業株式会社,A004,資生堂,IND02,化粧品・トイレタリー,IND02-01,化粧品,IND02-01-01,スキンケア,AG03,資生堂グループ,GI02,化粧品・トイレタリー,GI02-01,化粧品,GI02-01-01,スキンケア,P019,株式会社集英社,M02,新聞,MC10,Google,SC04,雑誌広告,MT02,タイムCM,MK10,ディスプレイ広告,V014,東京メトロ車内,46743693,47002621,29369174,23653389,6440650,6952416,4995777,4275322,949685
20250111,2024,202501,4Q,H004,株式会社博報堂コンサルティング,SD02,第二営業本部,SD02-01,第三営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C004,株式会社資生堂,A014,三菱UFJ,IND06,金融・保険,IND06-01,銀行,IND06-01-01,都市銀行,AG13,MUFGグループ,GI06,金融・保険,GI06-01,銀行,GI06-01-01,都市銀行,P013,ヤフー株式会社,M01,テレビ,MC04,テレビ朝日,SC04,雑誌広告,MT04,月刊誌,MK10,ディスプレイ広告,V008,Google検索広告,45367296,47497293,32023107,34726870,13410323,15260969,4540863,3429499,3407389
20240528,2024,202405,1Q,E003,株式会社博報堂マーケティングシステムズ,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C005,花王株式会社,A007,キリン,IND03,食品・飲料,IND03-02,酒類,IND03-02-01,ビール,AG06,キリングループ,GI03,食品・飲料,GI03-02,酒類,GI03-02-01,ビール,P010,株式会社毎日新聞社,M01,テレビ,MC06,NHK,SC08,SNS広告,MT08,動画配信,MK06,月刊誌,V014,東京メトロ車内,49991498,61032245,37296109,30885839,13511975,17076549,5995507,4640856,2233842
20250216,2024,202502,4Q,Y004,株式会社ユニバーサルコミュニケーションズ,SD02,第二営業本部,SD02-02,第四営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C025,大塚ホールディングス株式会社,A016,楽天,IND04,情報・通信,IND04-02,IT,IND04-02-01,EC,AG15,楽天グループ,GI04,情報・通信,GI04-02,IT,GI04-02-01,EC,P003,日本テレビ放送網株式会社,M02,新聞,MC04,テレビ朝日,SC03,新聞広告,MT02,タイムCM,MK03,全国紙朝刊,V008,Google検索広告,24322903,26229239,12440526,12279807,5885705,7374762,3379467,2918580,914505
20241228,2024,202412,3Q,E002,株式会社SYパートナーズ,SD02,第二営業本部,SD02-02,第四営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C005,花王株式会社,A015,リクルート,IND07,サービス,IND07-01,人材,IND07-01-01,求人,AG14,リクルートグループ,GI07,サービス,GI07-01,人材,GI07-01-01,求人,P016,株式会社JR東日本企画,M06,OOH（屋外）,MC01,TBSテレビ,SC02,テレビタイム,MT06,リスティング,MK06,月刊誌,V010,Facebook/Instagram広告,2514838,3076515,1771414,1416671,498589,557593,183021,208823,134414
20240521,2024,202405,1Q,D005,株式会社大広メディアックス,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C023,アサヒグループホールディングス株式会社,A017,ファーストリテイリング,IND08,流通・小売,IND08-01,アパレル,IND08-01-01,カジュアル,AG16,ファーストリテイリンググループ,GI08,流通・小売,GI08-01,アパレル,GI08-01-01,カジュアル,P001,株式会社電通,M05,デジタル,MC07,朝日新聞,SC05,ラジオスポット,MT10,ビルボード,MK03,全国紙朝刊,V011,LINE広告,32446985,40261798,19929357,15482820,7177203,7603473,2347130,2187065,1746510
20231014,2023,202310,3Q,Y005,株式会社読広エージェンシー,SD02,第二営業本部,SD02-02,第四営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C007,キリンホールディングス株式会社,A001,トヨタ自動車,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P013,ヤフー株式会社,M04,ラジオ,MC10,Google,SC05,ラジオスポット,MT07,ディスプレイ,MK08,AM放送,V004,テレ朝系全国ネット,13534854,9996106,8722775,6432985,2916932,3928017,1705698,1753644,519667
20230725,2023,202307,2Q,E007,株式会社博報堂アイ・スタジオ,SD02,第二営業本部,SD02-02,第四営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C026,武田薬品工業株式会社,A014,三菱UFJ,IND06,金融・保険,IND06-01,銀行,IND06-01-01,都市銀行,AG13,MUFGグループ,GI06,金融・保険,GI06-01,銀行,GI06-01-01,都市銀行,P005,株式会社テレビ朝日,M05,デジタル,MC10,Google,SC02,テレビタイム,MT09,駅構内,MK04,全国紙夕刊,V012,Yahoo!ディスプレイ,32155756,39037354,23096963,24409491,4420226,3643030,2037117,2214498,2265192
20240303,2023,202403,4Q,E002,株式会社SYパートナーズ,SD03,デジタル営業本部,SD03-01,デジタル第一営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C023,アサヒグループホールディングス株式会社,A012,パナソニック,IND05,電気機器,IND05-01,家電,IND05-01-01,生活家電,AG11,パナソニックグループ,GI05,電気機器,GI05-01,家電,GI05-01-01,生活家電,P005,株式会社テレビ朝日,M03,雑誌,MC02,日本テレビ,SC07,動画広告,MT02,タイムCM,MK07,FM放送,V013,JR首都圏主要駅,26053846,30108507,16951413,13424625,3830148,3398242,1525917,1699231,1019211
20240912,2024,202409,2Q,H009,株式会社アイレップ,SD05,関西営業本部,SD05-01,関西第一営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C005,花王株式会社,A014,三菱UFJ,IND06,金融・保険,IND06-01,銀行,IND06-01-01,都市銀行,AG13,MUFGグループ,GI06,金融・保険,GI06-01,銀行,GI06-01-01,都市銀行,P015,LINE株式会社,M06,OOH（屋外）,MC15,集英社,SC04,雑誌広告,MT04,月刊誌,MK05,週刊誌,V005,朝日新聞朝刊全国版,8478266,8074839,4767572,4669723,2295880,2460949,547040,501490,616028
20230927,2023,202309,2Q,Y001,株式会社読売広告社,SD05,関西営業本部,SD05-02,関西第二営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C022,株式会社ニトリホールディングス,A007,キリン,IND03,食品・飲料,IND03-02,酒類,IND03-02-01,ビール,AG06,キリングループ,GI03,食品・飲料,GI03-02,酒類,GI03-02-01,ビール,P006,株式会社テレビ東京,M01,テレビ,MC11,Yahoo!,SC04,雑誌広告,MT02,タイムCM,MK04,全国紙夕刊,V015,渋谷大型ビジョン,15731968,12066501,9024962,8358111,3848459,3024262,1391874,1464926,1067515
20240126,2023,202401,4Q,E002,株式会社SYパートナーズ,SD02,第二営業本部,SD02-02,第四営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C030,イオン株式会社,A020,セブン＆アイ,IND08,流通・小売,IND08-02,コンビニ,IND08-02-01,コンビニエンスストア,AG19,セブン＆アイグループ,GI08,流通・小売,GI08-02,コンビニ,GI08-02-01,コンビニエンスストア,P004,株式会社フジテレビジョン,M06,OOH（屋外）,MC08,読売新聞,SC04,雑誌広告,MT04,月刊誌,MK10,ディスプレイ広告,V015,渋谷大型ビジョン,36008859,36718973,19801034,17040081,4325369,4504383,4192304,3862997,1897670
20240726,2024,202407,2Q,D003,株式会社大広九州,SD02,第二営業本部,SD02-02,第四営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C011,ソフトバンク株式会社,A007,キリン,IND03,食品・飲料,IND03-02,酒類,IND03-02-01,ビール,AG06,キリングループ,GI03,食品・飲料,GI03-02,酒類,GI03-02-01,ビール,P002,株式会社TBSテレビ,M04,ラジオ,MC13,LINE,SC08,SNS広告,MT07,ディスプレイ,MK01,地上波テレビ,V002,日テレ系全国ネット,15409753,12339887,9626809,9319691,2259244,1498448,1735276,1834258,1200712
20240512,2024,202405,1Q,E006,株式会社コスモ・コミュニケーションズ,SD01,第一営業本部,SD01-01,第一営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C015,三菱UFJフィナンシャル・グループ,A020,セブン＆アイ,IND08,流通・小売,IND08-02,コンビニ,IND08-02-01,コンビニエンスストア,AG19,セブン＆アイグループ,GI08,流通・小売,GI08-02,コンビニ,GI08-02-01,コンビニエンスストア,P008,株式会社読売新聞社,M02,新聞,MC15,集英社,SC04,雑誌広告,MT07,ディスプレイ,MK08,AM放送,V001,TBS系全国ネット,24969366,31620766,19611948,20732426,3037458,4189825,1295873,996058,1789375
20230608,2023,202306,1Q,E004,株式会社スパイスボックス,SD02,第二営業本部,SD02-02,第四営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C030,イオン株式会社,A015,リクルート,IND07,サービス,IND07-01,人材,IND07-01-01,求人,AG14,リクルートグループ,GI07,サービス,GI07-01,人材,GI07-01-01,求人,P005,株式会社テレビ朝日,M05,デジタル,MC15,集英社,SC03,新聞広告,MT06,リスティング,MK06,月刊誌,V011,LINE広告,5530979,4902935,3826133,4292236,1359729,1258337,779390,857825,416479
20231021,2023,202310,3Q,E004,株式会社スパイスボックス,SD05,関西営業本部,SD05-02,関西第二営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C029,株式会社セブン＆アイ・ホールディングス,A004,資生堂,IND02,化粧品・トイレタリー,IND02-01,化粧品,IND02-01-01,スキンケア,AG03,資生堂グループ,GI02,化粧品・トイレタリー,GI02-01,化粧品,GI02-01-01,スキンケア,P007,株式会社朝日新聞社,M02,新聞,MC02,日本テレビ,SC08,SNS広告,MT03,全国紙,MK06,月刊誌,V004,テレ朝系全国ネット,13751291,14676578,9515901,9337890,3641769,2366313,2062124,2306240,389554
20231006,2023,202310,3Q,H007,株式会社博報堂DYスポーツマーケティング,SD02,第二営業本部,SD02-02,第四営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C021,株式会社ファーストリテイリング,A014,三菱UFJ,IND06,金融・保険,IND06-01,銀行,IND06-01-01,都市銀行,AG13,MUFGグループ,GI06,金融・保険,GI06-01,銀行,GI06-01-01,都市銀行,P001,株式会社電通,M01,テレビ,MC15,集英社,SC07,動画広告,MT01,スポットCM,MK14,電車内広告,V004,テレ朝系全国ネット,205416,240576,103298,92305,29759,27786,22341,28596,11234
20240713,2024,202407,2Q,Y005,株式会社読広エージェンシー,SD02,第二営業本部,SD02-01,第三営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C021,株式会社ファーストリテイリング,A017,ファーストリテイリング,IND08,流通・小売,IND08-01,アパレル,IND08-01-01,カジュアル,AG16,ファーストリテイリンググループ,GI08,流通・小売,GI08-01,アパレル,GI08-01-01,カジュアル,P020,株式会社講談社,M06,OOH（屋外）,MC12,Meta,SC09,交通広告,MT02,タイムCM,MK09,検索連動型,V006,読売新聞朝刊全国版,46074331,43036743,23766018,27861521,5576686,6390795,6346039,5461444,1418167
20241002,2024,202410,3Q,H005,株式会社博報堂DYデジタル,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C005,花王株式会社,A020,セブン＆アイ,IND08,流通・小売,IND08-02,コンビニ,IND08-02-01,コンビニエンスストア,AG19,セブン＆アイグループ,GI08,流通・小売,GI08-02,コンビニ,GI08-02-01,コンビニエンスストア,P004,株式会社フジテレビジョン,M05,デジタル,MC04,テレビ朝日,SC01,テレビスポット,MT06,リスティング,MK12,インストリーム動画,V007,日経新聞朝刊,32510503,36097766,17288867,18299266,9478207,7026435,3009137,3005723,2044833
