RB処理日,会社,部門G,部門,部署,年度,年月,四半期,管理項目コード,管理項目名称,補助項目コード,補助項目名称,実績,予算
20231020,博報堂,デジタル統括,メディアプランニング部,第二課,2023,202310,3Q,400001,媒体手数料収入,S001,通常,386033936,374306521
20231011,大広,営業統括,第二営業部,運用課,2023,202310,3Q,400003,コンサルティング収入,S005,確定,48946639,76542965
20240722,博報堂DYメディアパートナーズ,管理統括,制作部,第二課,2024,202407,2Q,100003,売上総利益,S002,特別,198457841,279287201
20240222,博報堂,クリエイティブ統括,経営企画部,企画課,2023,202402,4Q,100003,売上総利益,S002,特別,44554051,70818805
20241222,読売広告社,メディア統括,メディアプランニング部,開発課,2024,202412,3Q,400003,コンサルティング収入,S002,特別,254788418,190644171
20241221,博報堂プロダクツ,メディア統括,財務経理部,開発課,2024,202412,3Q,100003,売上総利益,S001,通常,88950302,110389728
20230504,博報堂プロダクツ,メディア統括,メディアプランニング部,運用課,2023,202305,1Q,200002,経費,S002,特別,114373239,140818933
20240904,読売広告社,管理統括,総務部,運用課,2024,202409,2Q,300002,経常利益,S003,調整,46116219,76683183
20231125,博報堂プロダクツ,営業統括,経営企画部,第二課,2023,202311,3Q,100002,売上原価,S003,調整,71238963,110687512
20231128,博報堂DYメディアパートナーズ,メディア統括,制作部,第三課,2023,202311,3Q,200003,減価償却費,S002,特別,94405839,121170929
20241013,読売広告社,メディア統括,クリエイティブ部,第一課,2024,202410,3Q,200001,人件費,S001,通常,284741639,376633184
20230908,博報堂,クリエイティブ統括,デジタルマーケティング部,企画課,2023,202309,2Q,100001,売上高,S005,確定,130639221,103417684
20231215,博報堂プロダクツ,デジタル統括,総務部,推進課,2023,202312,3Q,500002,媒体社リベート,S003,調整,275559742,266104295
20240725,大広,営業統括,第二営業部,第三課,2024,202407,2Q,500002,媒体社リベート,S001,通常,159118044,135991758
20241117,大広,営業統括,総務部,推進課,2024,202411,3Q,100002,売上原価,S004,見込,116419818,104712768
20231014,博報堂,管理統括,デジタルマーケティング部,第三課,2023,202310,3Q,400003,コンサルティング収入,S001,通常,244618631,182075365
20250226,大広,管理統括,総務部,第三課,2024,202502,4Q,500002,媒体社リベート,S003,調整,173973154,129726994
20240602,博報堂,デジタル統括,人事部,管理課,2024,202406,1Q,100001,売上高,S004,見込,22212576,27020384
20240112,博報堂DYメディアパートナーズ,管理統括,制作部,企画課,2023,202401,4Q,200003,減価償却費,S001,通常,14187285,15968498
20250107,大広,クリエイティブ統括,人事部,企画課,2024,202501,4Q,300002,経常利益,S003,調整,295480667,320564610
20230811,博報堂DYメディアパートナーズ,メディア統括,制作部,推進課,2023,202308,2Q,200002,経費,S005,確定,322785330,455877624
20250114,読売広告社,メディア統括,財務経理部,第二課,2024,202501,4Q,500001,広告主負担金,S001,通常,303980254,325504447
20230606,博報堂,営業統括,経営企画部,第一課,2023,202306,1Q,100001,売上高,S004,見込,85935338,69002966
20230512,読売広告社,デジタル統括,人事部,第三課,2023,202305,1Q,100003,売上総利益,S005,確定,500379670,432692455
20230602,博報堂,メディア統括,第二営業部,管理課,2023,202306,1Q,400003,コンサルティング収入,S002,特別,420995580,483882268
20241207,博報堂,メディア統括,第二営業部,第三課,2024,202412,3Q,300001,営業利益,S003,調整,78471172,59127509
20240502,博報堂プロダクツ,管理統括,制作部,第二課,2024,202405,1Q,400001,媒体手数料収入,S002,特別,26326165,36076498
20240720,博報堂,営業統括,人事部,企画課,2024,202407,2Q,400003,コンサルティング収入,S002,特別,508699122,465421726
20240319,博報堂プロダクツ,クリエイティブ統括,第一営業部,第二課,2023,202403,4Q,100002,売上原価,S003,調整,439981692,382365647
20230906,大広,メディア統括,制作部,第一課,2023,202309,2Q,100001,売上高,S004,見込,452835397,385467312
20250214,大広,管理統括,第一営業部,第一課,2024,202502,4Q,400003,コンサルティング収入,S001,通常,343670828,304355460
20240821,博報堂,営業統括,第二営業部,運用課,2024,202408,2Q,400003,コンサルティング収入,S004,見込,192318481,211241641
20240613,博報堂DYメディアパートナーズ,クリエイティブ統括,クリエイティブ部,第二課,2024,202406,1Q,300001,営業利益,S002,特別,161503275,123121183
20231219,大広,営業統括,制作部,第三課,2023,202312,3Q,400002,制作収入,S005,確定,196198016,271215722
20240728,博報堂,メディア統括,第二営業部,運用課,2024,202407,2Q,100001,売上高,S001,通常,258942125,199824680
20240316,博報堂,メディア統括,総務部,開発課,2023,202403,4Q,300002,経常利益,S002,特別,428916901,367920037
20241221,博報堂DYメディアパートナーズ,管理統括,財務経理部,第一課,2024,202412,3Q,200001,人件費,S005,確定,312036324,371941046
20241026,大広,クリエイティブ統括,第一営業部,第二課,2024,202410,3Q,200002,経費,S001,通常,115997335,192890327
20230423,博報堂,管理統括,第一営業部,第三課,2023,202304,1Q,400002,制作収入,S003,調整,260565379,212303914
20240711,大広,メディア統括,第一営業部,企画課,2024,202407,2Q,500002,媒体社リベート,S004,見込,23864592,21675578
20230623,博報堂,メディア統括,クリエイティブ部,企画課,2023,202306,1Q,400001,媒体手数料収入,S004,見込,512104221,417660082
20250317,博報堂,営業統括,第二営業部,管理課,2024,202503,4Q,300001,営業利益,S005,確定,261475108,210731125
20240824,博報堂DYメディアパートナーズ,デジタル統括,制作部,企画課,2024,202408,2Q,200001,人件費,S005,確定,9627250,8938209
20241216,博報堂プロダクツ,営業統括,人事部,第二課,2024,202412,3Q,400001,媒体手数料収入,S005,確定,364683599,326110749
20240206,博報堂プロダクツ,デジタル統括,メディアプランニング部,第二課,2023,202402,4Q,100003,売上総利益,S003,調整,164358286,166251529
20231118,大広,デジタル統括,第二営業部,管理課,2023,202311,3Q,200001,人件費,S002,特別,400978610,358916176
20231004,大広,営業統括,第二営業部,管理課,2023,202310,3Q,100002,売上原価,S004,見込,28665346,31011694
20250209,博報堂プロダクツ,デジタル統括,制作部,推進課,2024,202502,4Q,500002,媒体社リベート,S002,特別,207545925,254293487
20231004,博報堂,営業統括,メディアプランニング部,運用課,2023,202310,3Q,200002,経費,S005,確定,441710234,462812476
20240211,博報堂,メディア統括,総務部,推進課,2023,202402,4Q,400002,制作収入,S004,見込,565336713,476958140
20250324,博報堂,デジタル統括,第二営業部,開発課,2024,202503,4Q,200001,人件費,S003,調整,533813634,402876026
20241103,博報堂,営業統括,財務経理部,運用課,2024,202411,3Q,100003,売上総利益,S001,通常,124135364,124150952
20240712,博報堂DYメディアパートナーズ,クリエイティブ統括,財務経理部,運用課,2024,202407,2Q,300001,営業利益,S004,見込,342520989,349177102
20240413,博報堂,メディア統括,財務経理部,第一課,2024,202404,1Q,200003,減価償却費,S004,見込,250674024,260949810
20231001,博報堂,メディア統括,デジタルマーケティング部,第三課,2023,202310,3Q,200003,減価償却費,S003,調整,444044934,332482193
20240917,博報堂DYメディアパートナーズ,クリエイティブ統括,制作部,企画課,2024,202409,2Q,400003,コンサルティング収入,S004,見込,192878787,227784600
20230826,大広,管理統括,総務部,開発課,2023,202308,2Q,400001,媒体手数料収入,S003,調整,104478468,104865285
20240710,大広,管理統括,人事部,開発課,2024,202407,2Q,400003,コンサルティング収入,S004,見込,487259766,476825193
20240723,博報堂,管理統括,財務経理部,開発課,2024,202407,2Q,400003,コンサルティング収入,S005,確定,117636851,182936236
20231203,読売広告社,メディア統括,クリエイティブ部,管理課,2023,202312,3Q,300001,営業利益,S002,特別,79171619,73285752
20230822,博報堂,クリエイティブ統括,経営企画部,運用課,2023,202308,2Q,100003,売上総利益,S002,特別,132096497,111998488
20250324,博報堂プロダクツ,管理統括,第二営業部,開発課,2024,202503,4Q,300002,経常利益,S001,通常,89940947,118057288
20230907,読売広告社,管理統括,デジタルマーケティング部,運用課,2023,202309,2Q,200002,経費,S004,見込,29938478,35845147
20230520,博報堂プロダクツ,クリエイティブ統括,クリエイティブ部,開発課,2023,202305,1Q,500001,広告主負担金,S004,見込,166631001,261817215
20231109,博報堂DYメディアパートナーズ,営業統括,人事部,推進課,2023,202311,3Q,400003,コンサルティング収入,S004,見込,63300954,62625173
20230718,博報堂,クリエイティブ統括,財務経理部,推進課,2023,202307,2Q,200002,経費,S004,見込,376289089,459458330
20240813,博報堂,デジタル統括,総務部,開発課,2024,202408,2Q,400001,媒体手数料収入,S002,特別,278726589,208843551
20240622,博報堂DYメディアパートナーズ,デジタル統括,制作部,運用課,2024,202406,1Q,100002,売上原価,S001,通常,131081143,147520098
20240905,大広,管理統括,デジタルマーケティング部,開発課,2024,202409,2Q,200002,経費,S002,特別,398848459,390248428
20240423,大広,デジタル統括,経営企画部,推進課,2024,202404,1Q,400002,制作収入,S005,確定,120169572,107812097
20240212,博報堂,管理統括,第一営業部,第一課,2023,202402,4Q,300001,営業利益,S004,見込,88933649,120331010
20230820,大広,クリエイティブ統括,デジタルマーケティング部,運用課,2023,202308,2Q,100003,売上総利益,S004,見込,336683134,362853767
20240914,博報堂DYメディアパートナーズ,営業統括,人事部,開発課,2024,202409,2Q,100001,売上高,S002,特別,214277701,356275259
20230507,大広,クリエイティブ統括,総務部,管理課,2023,202305,1Q,300001,営業利益,S001,通常,378524444,434656789
20231013,博報堂プロダクツ,メディア統括,財務経理部,第一課,2023,202310,3Q,200002,経費,S004,見込,534474072,464664462
20240417,博報堂プロダクツ,クリエイティブ統括,人事部,第三課,2024,202404,1Q,300001,営業利益,S004,見込,95272501,144735384
20240607,博報堂プロダクツ,メディア統括,制作部,第二課,2024,202406,1Q,400003,コンサルティング収入,S005,確定,468989161,336229119
20240110,読売広告社,クリエイティブ統括,デジタルマーケティング部,第二課,2023,202401,4Q,200001,人件費,S002,特別,233069474,333796683
20250109,博報堂,デジタル統括,経営企画部,管理課,2024,202501,4Q,200002,経費,S004,見込,73774572,119997179
20240217,博報堂DYメディアパートナーズ,管理統括,クリエイティブ部,運用課,2023,202402,4Q,200002,経費,S003,調整,675936749,485060349
20241127,大広,デジタル統括,第一営業部,第二課,2024,202411,3Q,500002,媒体社リベート,S003,調整,303970259,438634870
20250301,大広,クリエイティブ統括,第二営業部,第三課,2024,202503,4Q,100003,売上総利益,S005,確定,291795231,214626357
20230915,博報堂プロダクツ,クリエイティブ統括,メディアプランニング部,開発課,2023,202309,2Q,200001,人件費,S001,通常,374306320,354947731
20231218,博報堂DYメディアパートナーズ,営業統括,第一営業部,企画課,2023,202312,3Q,300001,営業利益,S001,通常,170446955,274580378
20250206,博報堂DYメディアパートナーズ,クリエイティブ統括,第二営業部,運用課,2024,202502,4Q,100003,売上総利益,S003,調整,233834260,191252919
