RB処理日,会社,部門G,部門,部署,年度,年月,四半期,管理項目コード,管理項目名称,補助項目コード,補助項目名称,実績,予算
20240810,読売広告社,管理統括,メディアプランニング部,第二課,2024,202408,2Q,300001,営業利益,S002,特別,193496765,222603437
20250109,読売広告社,メディア統括,財務経理部,第二課,2024,202501,4Q,100002,売上原価,S002,特別,144673428,230710919
20241213,博報堂,メディア統括,人事部,第一課,2024,202412,3Q,100001,売上高,S004,見込,169154002,236438012
20240114,読売広告社,メディア統括,財務経理部,第三課,2023,202401,4Q,200002,経費,S002,特別,200341506,318484892
20240103,博報堂DYメディアパートナーズ,メディア統括,クリエイティブ部,第三課,2023,202401,4Q,400003,コンサルティング収入,S005,確定,361914972,449454319
20230822,博報堂DYメディアパートナーズ,管理統括,総務部,管理課,2023,202308,2Q,400003,コンサルティング収入,S001,通常,283407236,225044170
20231108,博報堂,デジタル統括,デジタルマーケティング部,管理課,2023,202311,3Q,200002,経費,S001,通常,223059243,297235950
20240512,読売広告社,営業統括,経営企画部,第三課,2024,202405,1Q,500002,媒体社リベート,S005,確定,494565795,428768560
20240414,博報堂プロダクツ,管理統括,クリエイティブ部,第一課,2024,202404,1Q,100001,売上高,S005,確定,435244453,372376626
20250222,博報堂,クリエイティブ統括,経営企画部,開発課,2024,202502,4Q,100003,売上総利益,S003,調整,378552019,359645137
20240506,博報堂DYメディアパートナーズ,メディア統括,総務部,開発課,2024,202405,1Q,300002,経常利益,S001,通常,281028209,449675072
20231102,読売広告社,営業統括,第二営業部,推進課,2023,202311,3Q,400002,制作収入,S005,確定,159985525,190250024
20231221,読売広告社,管理統括,メディアプランニング部,開発課,2023,202312,3Q,100003,売上総利益,S004,見込,173090001,172427853
20230419,大広,クリエイティブ統括,人事部,第三課,2023,202304,1Q,200001,人件費,S004,見込,293666226,237085792
20230903,読売広告社,管理統括,デジタルマーケティング部,企画課,2023,202309,2Q,100001,売上高,S002,特別,203880885,198728414
20241111,博報堂,営業統括,制作部,推進課,2024,202411,3Q,300002,経常利益,S005,確定,286105754,340270780
20231203,大広,管理統括,総務部,第一課,2023,202312,3Q,300001,営業利益,S005,確定,3640297,4547663
20231224,博報堂,クリエイティブ統括,デジタルマーケティング部,運用課,2023,202312,3Q,200002,経費,S005,確定,273801773,231999165
20240316,博報堂DYメディアパートナーズ,デジタル統括,経営企画部,推進課,2023,202403,4Q,200003,減価償却費,S002,特別,66956816,105107500
20240703,博報堂DYメディアパートナーズ,営業統括,経営企画部,開発課,2024,202407,2Q,200002,経費,S003,調整,541640390,447100647
20231117,博報堂プロダクツ,デジタル統括,総務部,第一課,2023,202311,3Q,100003,売上総利益,S001,通常,311866207,306684958
20250206,読売広告社,営業統括,制作部,第二課,2024,202502,4Q,200002,経費,S002,特別,414315733,408787539
20250207,博報堂プロダクツ,クリエイティブ統括,クリエイティブ部,企画課,2024,202502,4Q,100002,売上原価,S005,確定,103807145,96233583
20230512,読売広告社,デジタル統括,制作部,管理課,2023,202305,1Q,500002,媒体社リベート,S004,見込,323367204,355945396
20241110,博報堂,管理統括,第二営業部,運用課,2024,202411,3Q,400002,制作収入,S002,特別,256557545,244563397
20241224,博報堂,クリエイティブ統括,第一営業部,第二課,2024,202412,3Q,300001,営業利益,S002,特別,360573053,394508299
20230812,博報堂DYメディアパートナーズ,メディア統括,デジタルマーケティング部,第一課,2023,202308,2Q,400002,制作収入,S001,通常,321704387,475572527
20230719,博報堂,クリエイティブ統括,人事部,第三課,2023,202307,2Q,400003,コンサルティング収入,S002,特別,94441096,126931090
20230509,博報堂DYメディアパートナーズ,営業統括,メディアプランニング部,管理課,2023,202305,1Q,100003,売上総利益,S002,特別,299358429,372419344
20240802,博報堂,営業統括,デジタルマーケティング部,運用課,2024,202408,2Q,100002,売上原価,S002,特別,120543895,119285662
20231010,博報堂,営業統括,経営企画部,第一課,2023,202310,3Q,200002,経費,S003,調整,83878965,89655974
20231016,読売広告社,メディア統括,第一営業部,運用課,2023,202310,3Q,500001,広告主負担金,S001,通常,148763533,111994072
20230902,読売広告社,メディア統括,人事部,管理課,2023,202309,2Q,300001,営業利益,S001,通常,50140796,65597000
20231216,読売広告社,管理統括,制作部,第三課,2023,202312,3Q,300001,営業利益,S002,特別,385840292,353169878
20230824,博報堂,管理統括,第二営業部,推進課,2023,202308,2Q,500002,媒体社リベート,S004,見込,300330413,472508438
20230802,博報堂プロダクツ,デジタル統括,メディアプランニング部,第二課,2023,202308,2Q,400003,コンサルティング収入,S004,見込,301587617,305174453
20250118,大広,メディア統括,総務部,開発課,2024,202501,4Q,200002,経費,S003,調整,91033319,99026016
20240523,読売広告社,クリエイティブ統括,メディアプランニング部,管理課,2024,202405,1Q,400001,媒体手数料収入,S005,確定,147363698,169575691
20250313,博報堂プロダクツ,デジタル統括,第一営業部,管理課,2024,202503,4Q,100002,売上原価,S003,調整,61519447,47321057
20240817,読売広告社,デジタル統括,制作部,運用課,2024,202408,2Q,100003,売上総利益,S003,調整,109408186,105365630
20250114,大広,クリエイティブ統括,クリエイティブ部,第二課,2024,202501,4Q,300001,営業利益,S003,調整,194018276,265218771
20250328,読売広告社,メディア統括,財務経理部,第二課,2024,202503,4Q,300001,営業利益,S004,見込,193987353,204468313
20230513,大広,管理統括,人事部,第三課,2023,202305,1Q,500002,媒体社リベート,S001,通常,66936783,48950903
20250215,博報堂プロダクツ,デジタル統括,経営企画部,企画課,2024,202502,4Q,200001,人件費,S003,調整,498797900,397787043
20230727,博報堂プロダクツ,メディア統括,総務部,開発課,2023,202307,2Q,400001,媒体手数料収入,S003,調整,191675237,162798874
20240212,大広,管理統括,第一営業部,企画課,2023,202402,4Q,400001,媒体手数料収入,S002,特別,61260050,49261155
20241118,大広,管理統括,クリエイティブ部,第一課,2024,202411,3Q,400002,制作収入,S005,確定,73243273,101042652
20240504,博報堂DYメディアパートナーズ,デジタル統括,デジタルマーケティング部,運用課,2024,202405,1Q,200002,経費,S004,見込,32321088,23400438
20241114,大広,営業統括,制作部,推進課,2024,202411,3Q,100002,売上原価,S005,確定,501599306,471898530
20230827,博報堂プロダクツ,営業統括,デジタルマーケティング部,推進課,2023,202308,2Q,200003,減価償却費,S003,調整,34224591,31556930
20250228,大広,メディア統括,第二営業部,第二課,2024,202502,4Q,400001,媒体手数料収入,S002,特別,225033759,298082589
20240119,大広,デジタル統括,第二営業部,開発課,2023,202401,4Q,400001,媒体手数料収入,S001,通常,122236229,162604799
20240810,博報堂,メディア統括,制作部,運用課,2024,202408,2Q,100003,売上総利益,S001,通常,276751759,339466301
20230413,大広,メディア統括,デジタルマーケティング部,企画課,2023,202304,1Q,300002,経常利益,S003,調整,236457707,291685589
20230601,博報堂プロダクツ,メディア統括,経営企画部,第二課,2023,202306,1Q,400001,媒体手数料収入,S004,見込,431921871,320198868
20230921,博報堂プロダクツ,管理統括,第二営業部,第一課,2023,202309,2Q,200001,人件費,S001,通常,148875587,121771800
20250323,博報堂DYメディアパートナーズ,営業統括,人事部,管理課,2024,202503,4Q,200003,減価償却費,S001,通常,269765021,327756228
20231221,博報堂プロダクツ,デジタル統括,経営企画部,第一課,2023,202312,3Q,300001,営業利益,S003,調整,407283657,420925311
20230414,博報堂,メディア統括,財務経理部,管理課,2023,202304,1Q,200001,人件費,S005,確定,294353364,220046039
20230719,読売広告社,メディア統括,財務経理部,第一課,2023,202307,2Q,400002,制作収入,S002,特別,125486065,100396656
20240620,大広,クリエイティブ統括,経営企画部,第二課,2024,202406,1Q,200001,人件費,S001,通常,264589914,316779730
20230404,読売広告社,メディア統括,制作部,企画課,2023,202304,1Q,400001,媒体手数料収入,S005,確定,224229071,225611388
20240319,博報堂DYメディアパートナーズ,クリエイティブ統括,第一営業部,管理課,2023,202403,4Q,100003,売上総利益,S001,通常,634723859,458900661
20230921,大広,営業統括,クリエイティブ部,第一課,2023,202309,2Q,300001,営業利益,S002,特別,188530237,179430983
20250119,読売広告社,クリエイティブ統括,デジタルマーケティング部,開発課,2024,202501,4Q,300002,経常利益,S001,通常,302153639,471538594
20250125,博報堂DYメディアパートナーズ,営業統括,第二営業部,管理課,2024,202501,4Q,200003,減価償却費,S002,特別,134925356,148091723
20240715,大広,営業統括,デジタルマーケティング部,開発課,2024,202407,2Q,100002,売上原価,S005,確定,148191566,208719974
20230726,読売広告社,デジタル統括,メディアプランニング部,開発課,2023,202307,2Q,400002,制作収入,S001,通常,139601167,121855317
20230917,博報堂DYメディアパートナーズ,デジタル統括,クリエイティブ部,推進課,2023,202309,2Q,100003,売上総利益,S001,通常,183449652,254872382
20231117,大広,メディア統括,デジタルマーケティング部,第三課,2023,202311,3Q,200001,人件費,S001,通常,302909809,279058832
20240702,博報堂,クリエイティブ統括,クリエイティブ部,第三課,2024,202407,2Q,400002,制作収入,S005,確定,230822576,380370630
20231111,博報堂DYメディアパートナーズ,管理統括,経営企画部,第三課,2023,202311,3Q,400003,コンサルティング収入,S002,特別,329194234,260873059
20240108,大広,営業統括,財務経理部,第三課,2023,202401,4Q,200002,経費,S005,確定,266389214,283845662
20241017,博報堂DYメディアパートナーズ,メディア統括,経営企画部,推進課,2024,202410,3Q,400003,コンサルティング収入,S003,調整,562074858,491492653
20241016,博報堂プロダクツ,クリエイティブ統括,財務経理部,推進課,2024,202410,3Q,200001,人件費,S003,調整,94670567,93667554
20231010,博報堂,クリエイティブ統括,制作部,運用課,2023,202310,3Q,400003,コンサルティング収入,S001,通常,354782150,415056206
20241207,博報堂DYメディアパートナーズ,営業統括,クリエイティブ部,企画課,2024,202412,3Q,300002,経常利益,S002,特別,199524542,267130659
20250211,読売広告社,デジタル統括,制作部,第三課,2024,202502,4Q,500001,広告主負担金,S003,調整,350090567,261388546
20241114,博報堂DYメディアパートナーズ,クリエイティブ統括,第二営業部,第三課,2024,202411,3Q,200001,人件費,S002,特別,394077737,362299389
20240612,博報堂DYメディアパートナーズ,管理統括,経営企画部,第三課,2024,202406,1Q,100002,売上原価,S005,確定,480506591,469172255
20240320,読売広告社,メディア統括,第二営業部,企画課,2023,202403,4Q,300001,営業利益,S001,通常,247974299,194921194
20230810,博報堂DYメディアパートナーズ,メディア統括,第二営業部,企画課,2023,202308,2Q,300001,営業利益,S002,特別,224175955,295240903
20230428,博報堂プロダクツ,メディア統括,人事部,第一課,2023,202304,1Q,400002,制作収入,S002,特別,202281176,154526976
20241007,博報堂プロダクツ,営業統括,財務経理部,第二課,2024,202410,3Q,300002,経常利益,S002,特別,513381766,485889384
