RB処理日,会社,部門G,部門,部署,年度,年月,四半期,管理項目コード,管理項目名称,補助項目コード,補助項目名称,実績,予算
20241205,博報堂,クリエイティブ統括,デジタルマーケティング部,第三課,2024,202412,3Q,400003,コンサルティング収入,S002,特別,458996511,353494084
20240917,博報堂プロダクツ,デジタル統括,人事部,運用課,2024,202409,2Q,400001,媒体手数料収入,S005,確定,234263480,383791038
20240823,読売広告社,営業統括,人事部,開発課,2024,202408,2Q,100001,売上高,S005,確定,58528839,92734410
20230716,大広,クリエイティブ統括,財務経理部,第二課,2023,202307,2Q,200002,経費,S004,見込,115832428,86250484
20230924,博報堂プロダクツ,営業統括,制作部,第三課,2023,202309,2Q,100001,売上高,S003,調整,1281793,1987067
20231012,博報堂,管理統括,総務部,運用課,2023,202310,3Q,200002,経費,S005,確定,197219888,157234756
20241008,博報堂プロダクツ,デジタル統括,メディアプランニング部,企画課,2024,202410,3Q,400003,コンサルティング収入,S004,見込,45217347,44932359
20230601,博報堂プロダクツ,クリエイティブ統括,財務経理部,第二課,2023,202306,1Q,300002,経常利益,S004,見込,463254363,399935162
20230922,博報堂プロダクツ,クリエイティブ統括,経営企画部,第一課,2023,202309,2Q,100001,売上高,S003,調整,207948783,332552036
20230926,大広,営業統括,第二営業部,推進課,2023,202309,2Q,300002,経常利益,S002,特別,215784545,163256923
20240113,博報堂DYメディアパートナーズ,クリエイティブ統括,経営企画部,運用課,2023,202401,4Q,200002,経費,S001,通常,176092396,266692402
20231004,博報堂DYメディアパートナーズ,クリエイティブ統括,経営企画部,第一課,2023,202310,3Q,300001,営業利益,S002,特別,510881917,434528256
20240418,博報堂DYメディアパートナーズ,管理統括,経営企画部,推進課,2024,202404,1Q,400003,コンサルティング収入,S002,特別,477419463,475106130
20230803,博報堂,メディア統括,クリエイティブ部,推進課,2023,202308,2Q,400003,コンサルティング収入,S003,調整,13244615,15323404
20230924,博報堂プロダクツ,管理統括,デジタルマーケティング部,推進課,2023,202309,2Q,100003,売上総利益,S005,確定,100263387,123046131
20250228,博報堂,営業統括,制作部,第二課,2024,202502,4Q,100002,売上原価,S002,特別,23634815,17543293
20240708,博報堂DYメディアパートナーズ,クリエイティブ統括,財務経理部,推進課,2024,202407,2Q,400002,制作収入,S001,通常,301660160,281415506
20240101,博報堂,管理統括,メディアプランニング部,第二課,2023,202401,4Q,100001,売上高,S001,通常,9421359,8818555
20241016,読売広告社,営業統括,経営企画部,管理課,2024,202410,3Q,400002,制作収入,S002,特別,90861902,82594709
20240407,博報堂,メディア統括,第一営業部,第二課,2024,202404,1Q,100002,売上原価,S005,確定,163111938,199487833
20230725,博報堂プロダクツ,デジタル統括,人事部,推進課,2023,202307,2Q,100003,売上総利益,S005,確定,8009238,11659942
20231008,大広,クリエイティブ統括,財務経理部,第三課,2023,202310,3Q,300001,営業利益,S004,見込,368965692,389586489
20231106,博報堂プロダクツ,クリエイティブ統括,財務経理部,運用課,2023,202311,3Q,400002,制作収入,S003,調整,206981050,156784958
20230403,読売広告社,管理統括,デジタルマーケティング部,開発課,2023,202304,1Q,500002,媒体社リベート,S004,見込,23778445,34033166
20230810,博報堂DYメディアパートナーズ,デジタル統括,クリエイティブ部,開発課,2023,202308,2Q,200003,減価償却費,S001,通常,241305795,277854692
20230805,博報堂プロダクツ,営業統括,第二営業部,第一課,2023,202308,2Q,300002,経常利益,S004,見込,343313908,262967300
20250303,博報堂DYメディアパートナーズ,管理統括,第一営業部,推進課,2024,202503,4Q,400003,コンサルティング収入,S002,特別,173752605,204871497
20250224,博報堂,営業統括,第一営業部,管理課,2024,202502,4Q,500002,媒体社リベート,S005,確定,553695619,462602283
20250119,博報堂DYメディアパートナーズ,管理統括,メディアプランニング部,企画課,2024,202501,4Q,500001,広告主負担金,S003,調整,42355175,69982194
20230415,博報堂,メディア統括,総務部,管理課,2023,202304,1Q,400002,制作収入,S005,確定,395996383,351038374
20240615,博報堂プロダクツ,営業統括,人事部,第二課,2024,202406,1Q,300002,経常利益,S003,調整,110103861,126146073
20241018,博報堂DYメディアパートナーズ,管理統括,人事部,管理課,2024,202410,3Q,300002,経常利益,S005,確定,327433000,307962667
20250125,博報堂,管理統括,人事部,企画課,2024,202501,4Q,200002,経費,S004,見込,142171489,201869335
20240718,大広,管理統括,制作部,第一課,2024,202407,2Q,200002,経費,S005,確定,232572610,197494663
20230522,博報堂,メディア統括,人事部,第一課,2023,202305,1Q,100001,売上高,S001,通常,210186981,297002255
20240321,大広,クリエイティブ統括,デジタルマーケティング部,開発課,2023,202403,4Q,100001,売上高,S004,見込,383812121,385108861
20240625,大広,営業統括,人事部,第一課,2024,202406,1Q,100001,売上高,S003,調整,289957424,287405721
20230906,博報堂プロダクツ,営業統括,経営企画部,運用課,2023,202309,2Q,100002,売上原価,S004,見込,277822877,287174895
20230402,博報堂,管理統括,第一営業部,推進課,2023,202304,1Q,500002,媒体社リベート,S003,調整,34768505,51498152
20250321,大広,クリエイティブ統括,メディアプランニング部,開発課,2024,202503,4Q,100001,売上高,S002,特別,273670977,431348295
20230819,博報堂プロダクツ,メディア統括,クリエイティブ部,第三課,2023,202308,2Q,200003,減価償却費,S005,確定,303025825,234327736
20230719,読売広告社,クリエイティブ統括,財務経理部,管理課,2023,202307,2Q,400003,コンサルティング収入,S005,確定,586290128,473549677
20231003,博報堂,クリエイティブ統括,人事部,管理課,2023,202310,3Q,300001,営業利益,S001,通常,198784707,194397935
20240828,大広,管理統括,第一営業部,開発課,2024,202408,2Q,500001,広告主負担金,S003,調整,14237768,23584343
20231206,博報堂プロダクツ,営業統括,クリエイティブ部,企画課,2023,202312,3Q,400003,コンサルティング収入,S002,特別,17173396,13579826
20240718,読売広告社,クリエイティブ統括,経営企画部,企画課,2024,202407,2Q,300001,営業利益,S002,特別,457292201,483813195
20230605,博報堂プロダクツ,営業統括,人事部,企画課,2023,202306,1Q,200003,減価償却費,S001,通常,531790961,445930736
20230821,大広,営業統括,デジタルマーケティング部,企画課,2023,202308,2Q,100003,売上総利益,S004,見込,4157060,3071863
20240701,博報堂,管理統括,デジタルマーケティング部,運用課,2024,202407,2Q,100003,売上総利益,S003,調整,257940932,233809765
20250128,大広,デジタル統括,制作部,管理課,2024,202501,4Q,100003,売上総利益,S002,特別,281424417,227184414
20240616,大広,メディア統括,クリエイティブ部,第二課,2024,202406,1Q,200003,減価償却費,S001,通常,253587660,317275150
20230925,博報堂プロダクツ,メディア統括,第一営業部,第三課,2023,202309,2Q,100001,売上高,S003,調整,157656574,252634945
20240801,博報堂,管理統括,クリエイティブ部,第一課,2024,202408,2Q,200003,減価償却費,S001,通常,550576781,490042701
20240706,博報堂DYメディアパートナーズ,デジタル統括,経営企画部,管理課,2024,202407,2Q,500001,広告主負担金,S004,見込,266632753,395853963
20241001,博報堂プロダクツ,クリエイティブ統括,人事部,推進課,2024,202410,3Q,100002,売上原価,S002,特別,230777793,275189939
20241128,大広,メディア統括,第二営業部,第一課,2024,202411,3Q,100001,売上高,S005,確定,232454865,268183802
20240324,読売広告社,営業統括,制作部,運用課,2023,202403,4Q,500001,広告主負担金,S001,通常,211873370,193471042
20230921,大広,デジタル統括,財務経理部,開発課,2023,202309,2Q,300001,営業利益,S003,調整,203869271,278423937
20240204,博報堂,デジタル統括,クリエイティブ部,第三課,2023,202402,4Q,300002,経常利益,S005,確定,303847210,420710895
20230616,大広,管理統括,メディアプランニング部,推進課,2023,202306,1Q,200002,経費,S001,通常,510035517,401431241
20240807,博報堂,管理統括,第一営業部,開発課,2024,202408,2Q,100003,売上総利益,S002,特別,312807598,261193498
20240209,大広,管理統括,第二営業部,第二課,2023,202402,4Q,400002,制作収入,S005,確定,379856724,282773402
20230720,博報堂プロダクツ,管理統括,経営企画部,第三課,2023,202307,2Q,300002,経常利益,S001,通常,15484325,16543717
20241114,博報堂DYメディアパートナーズ,クリエイティブ統括,人事部,運用課,2024,202411,3Q,100002,売上原価,S003,調整,254736963,196094409
20230918,博報堂,クリエイティブ統括,クリエイティブ部,第三課,2023,202309,2Q,400002,制作収入,S002,特別,143343368,114827677
20230820,博報堂プロダクツ,管理統括,経営企画部,運用課,2023,202308,2Q,100002,売上原価,S004,見込,279189411,422669990
20230515,博報堂,管理統括,経営企画部,管理課,2023,202305,1Q,300001,営業利益,S002,特別,140514694,148624922
20240123,読売広告社,デジタル統括,人事部,第三課,2023,202401,4Q,400001,媒体手数料収入,S002,特別,205508800,219916436
20230821,大広,クリエイティブ統括,人事部,開発課,2023,202308,2Q,300001,営業利益,S002,特別,477912059,379348875
20230518,読売広告社,クリエイティブ統括,メディアプランニング部,推進課,2023,202305,1Q,200003,減価償却費,S003,調整,232636571,297811233
20230612,博報堂DYメディアパートナーズ,メディア統括,総務部,開発課,2023,202306,1Q,500002,媒体社リベート,S003,調整,526391883,406360132
20240922,博報堂DYメディアパートナーズ,クリエイティブ統括,第二営業部,推進課,2024,202409,2Q,100002,売上原価,S002,特別,35936516,32214904
20240304,博報堂DYメディアパートナーズ,クリエイティブ統括,人事部,開発課,2023,202403,4Q,200002,経費,S003,調整,600104933,431702406
20240909,博報堂DYメディアパートナーズ,クリエイティブ統括,人事部,管理課,2024,202409,2Q,100001,売上高,S003,調整,142642331,167541806
20230624,大広,管理統括,経営企画部,開発課,2023,202306,1Q,100003,売上総利益,S001,通常,204501049,304236805
20240515,大広,クリエイティブ統括,人事部,開発課,2024,202405,1Q,400002,制作収入,S004,見込,213116425,197772160
20230815,博報堂プロダクツ,管理統括,制作部,企画課,2023,202308,2Q,500002,媒体社リベート,S005,確定,460174398,391125922
20231101,大広,営業統括,総務部,運用課,2023,202311,3Q,400003,コンサルティング収入,S001,通常,631531493,488240908
20230406,博報堂DYメディアパートナーズ,メディア統括,総務部,管理課,2023,202304,1Q,400002,制作収入,S002,特別,430042253,459877712
20250214,博報堂プロダクツ,クリエイティブ統括,経営企画部,第三課,2024,202502,4Q,200002,経費,S001,通常,457731614,466482613
20250102,読売広告社,管理統括,人事部,第三課,2024,202501,4Q,500002,媒体社リベート,S004,見込,154218560,228829763
20240615,大広,メディア統括,クリエイティブ部,第二課,2024,202406,1Q,200003,減価償却費,S001,通常,496902793,365952485
20230820,博報堂,メディア統括,財務経理部,管理課,2023,202308,2Q,300001,営業利益,S001,通常,207305042,226028311
20240913,博報堂プロダクツ,メディア統括,メディアプランニング部,開発課,2024,202409,2Q,100001,売上高,S004,見込,230790954,214457435
20250122,読売広告社,管理統括,第一営業部,運用課,2024,202501,4Q,100003,売上総利益,S001,通常,83302818,73679705
